year,mfr,idmfr,nameplate,mpg,curbwt,hp,torque,fuel,d_truck,d_manual,time_d_manual,d_diesel,d_turbo,d_super,accel,base,lmpg,lcurbwt,lhp,ltorque
1992.0,CHRYSLER,CHRYSLER,DAKOTA PICKUP 4WD,19.1,3700,180,305.1,G,1.0,0.0,0.0,0.0,0.0,0.0,10.168875,0.0,2.9496884,8.216088,5.192957,5.7206397
1992.0,CHRYSLER,CHRYSLER,DAKOTA PICKUP 4WD,19.9,3700,180,305.1,G,1.0,1.0,13.0,0.0,0.0,0.0,10.068079,0.0,2.9907198,8.216088,5.192957,5.7206397
1992.0,CHRYSLER,CHRYSLER,DAKOTA PICKUP 4WD,17.2,3850,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,8.619257,0.0,2.8449094,8.255829,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,RAMCHARGER 2WD,16.7,4450,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,9.685092,0.0,2.8154087,8.40066,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,RAMCHARGER 2WD,13.2,5200,190,394.1,G,1.0,0.0,0.0,0.0,0.0,0.0,12.804153,0.0,2.580217,8.556414,5.247024,5.9766045
1992.0,CHRYSLER,CHRYSLER,RAMCHARGER 4WD,13.8,5200,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,10.978845,0.0,2.6246686,8.556414,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,RAMCHARGER 4WD,15.1,4450,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,9.685092,0.0,2.7146947,8.40066,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,RAMCHARGER 4WD,15.5,4950,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,10.551911,0.0,2.74084,8.507143,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,RAMCHARGER 4WD,13.0,5200,190,394.1,G,1.0,0.0,0.0,0.0,0.0,0.0,12.804153,0.0,2.5649493,8.556414,5.247024,5.9766045
1992.0,CHRYSLER,CHRYSLER,TOWN & COUNTRY 2W,22.8,3575,150,250.9,G,1.0,0.0,0.0,0.0,0.0,0.0,11.455092,0.0,3.1267605,8.181721,5.0106354,5.5250545
1992.0,CHRYSLER,CHRYSLER,TOWN & COUNTRY 4W,19.8,4200,150,250.9,G,1.0,0.0,0.0,0.0,0.0,0.0,13.041485,0.0,2.985682,8.34284,5.0106354,5.5250545
1992.0,CHRYSLER,CHRYSLER,VOYAGER 2WD,26.1,3450,100,191.2,G,1.0,0.0,0.0,0.0,0.0,0.0,15.427985,0.0,3.2619352,8.14613,4.6051702,5.25332
1992.0,CHRYSLER,CHRYSLER,VOYAGER 2WD,26.8,3450,100,191.2,G,1.0,1.0,13.0,0.0,0.0,0.0,15.039599,0.0,3.2884018,8.14613,4.6051702,5.25332
1992.0,CHRYSLER,CHRYSLER,VOYAGER 2WD,24.3,3575,142,228.5,G,1.0,0.0,0.0,0.0,0.0,0.0,11.971814,0.0,3.1904764,8.181721,4.955827,5.431536
1992.0,CHRYSLER,CHRYSLER,VOYAGER 2WD,24.2,3575,142,228.5,G,1.0,0.0,0.0,0.0,0.0,0.0,11.971814,0.0,3.1863527,8.181721,4.955827,5.431536
1992.0,CHRYSLER,CHRYSLER,VOYAGER 2WD,22.8,3950,150,250.9,G,1.0,0.0,0.0,0.0,0.0,0.0,12.412866,0.0,3.1267605,8.281471,5.0106354,5.5250545
1992.0,CHRYSLER,CHRYSLER,VOYAGER 4WD,20.0,4200,150,250.9,G,1.0,0.0,0.0,0.0,0.0,0.0,13.041485,0.0,2.9957323,8.34284,5.0106354,5.5250545
1992.0,CHRYSLER,CHRYSLER,W100/W150 PICKUP,17.0,4450,180,305.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.79778,0.0,2.8332133,8.40066,5.192957,5.7206397
1992.0,CHRYSLER,CHRYSLER,W100/W150 PICKUP,18.9,4450,180,305.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.79778,0.0,2.939162,8.40066,5.192957,5.7206397
1992.0,CHRYSLER,CHRYSLER,W100/W150 PICKUP,13.8,5200,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,10.978845,0.0,2.6246686,8.556414,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,W100/W150 PICKUP,16.8,4450,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,9.685092,0.0,2.821379,8.40066,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,W100/W150 PICKUP,17.1,4950,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,10.551911,0.0,2.8390784,8.507143,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,W250 PICKUP 4WD,13.8,5200,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,10.978845,0.0,2.6246686,8.556414,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,W250 PICKUP 4WD,16.8,4450,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,9.685092,0.0,2.821379,8.40066,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,W250 PICKUP 4WD,15.2,5200,230,379.7,G,1.0,0.0,0.0,0.0,0.0,0.0,10.978845,0.0,2.7212954,8.556414,5.4380794,5.9393816
1992.0,CHRYSLER,CHRYSLER,W250 PICKUP 4WD,12.5,5200,190,394.1,G,1.0,0.0,0.0,0.0,0.0,0.0,12.804153,0.0,2.5257287,8.556414,5.247024,5.9766045
1992.0,CHRYSLER,CHRYSLER,W250 PICKUP 4WD,12.4,5200,190,394.1,G,1.0,0.0,0.0,0.0,0.0,0.0,12.804153,0.0,2.5176964,8.556414,5.247024,5.9766045
1992.0,CHRYSLER,CHRYSLER,WRANGLER 4WD,22.5,2950,123,188.5,G,1.0,1.0,13.0,0.0,0.0,0.0,11.346504,0.0,3.1135154,7.9895606,4.8121843,5.239098
1992.0,CHRYSLER,CHRYSLER,WRANGLER 4WD,16.2,3450,180,303.7,G,1.0,0.0,0.0,0.0,0.0,0.0,9.612024,0.0,2.7850113,8.14613,5.192957,5.7160406
1992.0,CHRYSLER,CHRYSLER,WRANGLER 4WD,21.2,3575,180,303.7,G,1.0,1.0,13.0,0.0,0.0,0.0,9.803456,0.0,3.0540013,8.181721,5.192957,5.7160406
1992.0,CHRYSLER,CHRYSLER,POWER RAM 50 4WD,22.2,3200,116,179.0,G,1.0,0.0,0.0,0.0,0.0,0.0,12.886112,0.0,3.1000924,8.070906,4.75359,5.187386
1992.0,CHRYSLER,CHRYSLER,POWER RAM 50 4WD,23.6,3075,116,179.0,G,1.0,1.0,13.0,0.0,0.0,0.0,12.261723,0.0,3.1612468,8.03106,4.75359,5.187386
1992.0,CHRYSLER,CHRYSLER,RAM50 2WD,24.1,2825,116,179.0,G,1.0,0.0,0.0,0.0,0.0,0.0,11.655906,0.0,3.1822119,7.946264,4.75359,5.187386
1992.0,CHRYSLER,CHRYSLER,RAM50 2WD,24.8,2825,116,179.0,G,1.0,1.0,13.0,0.0,0.0,0.0,11.481823,0.0,3.2108436,7.946264,4.75359,5.187386
1992.0,FORD,FORD,AEROSTAR VAN,23.4,3700,145,223.7,G,1.0,0.0,0.0,0.0,0.0,0.0,12.102246,1.0,3.152736,8.216088,4.9767337,5.410306
1992.0,FORD,FORD,AEROSTAR VAN,25.7,3075,145,223.7,G,1.0,1.0,13.0,0.0,0.0,0.0,10.314454,1.0,3.246491,8.03106,4.9767337,5.410306
1992.0,FORD,FORD,AEROSTAR VAN,21.0,3950,155,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,12.089504,1.0,3.0445225,8.281471,5.043425,5.6980996
1992.0,FORD,FORD,AEROSTAR VAN ALL,20.5,3700,155,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,11.469651,1.0,3.0204248,8.216088,5.043425,5.6980996
1992.0,FORD,FORD,AEROSTAR WAGON,21.9,3700,145,223.7,G,1.0,0.0,0.0,0.0,0.0,0.0,12.102246,1.0,3.0864866,8.216088,4.9767337,5.410306
1992.0,FORD,FORD,AEROSTAR WAGON,23.0,3700,145,223.7,G,1.0,1.0,13.0,0.0,0.0,0.0,11.904814,1.0,3.1354942,8.216088,4.9767337,5.410306
1992.0,FORD,FORD,AEROSTAR WAGON,21.0,3950,155,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,12.089504,1.0,3.0445225,8.281471,5.043425,5.6980996
1992.0,FORD,FORD,AEROSTAR WAGON AL,19.9,3950,155,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,12.089504,1.0,2.9907198,8.281471,5.043425,5.6980996
1992.0,FORD,FORD,BRONCO 4WD,18.1,4700,145,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.6724415,1.0,2.895912,8.4553175,4.9767337,5.865051
1992.0,FORD,FORD,BRONCO 4WD,17.8,4700,145,352.5,G,1.0,1.0,13.0,0.0,0.0,0.0,14.329865,1.0,2.8791983,8.4553175,4.9767337,5.865051
1992.0,FORD,FORD,BRONCO 4WD,17.1,4950,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,12.573286,1.0,2.8390784,8.507143,5.220356,5.9029064
1992.0,FORD,FORD,BRONCO 4WD,17.0,4700,185,366.1,G,1.0,1.0,13.0,0.0,0.0,0.0,11.864358,1.0,2.8332133,8.4553175,5.220356,5.9029064
1992.0,FORD,FORD,BRONCO 4WD,15.3,4950,200,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.80845,1.0,2.7278528,8.507143,5.2983174,6.008322
1992.0,FORD,FORD,E150 CLUB WAGON,17.3,5200,145,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,15.916453,1.0,2.8507063,8.556414,4.9767337,5.865051
1992.0,FORD,FORD,E150 CLUB WAGON,17.0,5200,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,13.082005,1.0,2.8332133,8.556414,5.220356,5.9029064
1992.0,FORD,FORD,E150 CLUB WAGON,14.8,5700,200,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,13.228633,1.0,2.6946273,8.648221,5.2983174,6.008322
1992.0,FORD,FORD,E150 ECONOLINE 2W,17.4,4700,145,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.6724415,1.0,2.85647,8.4553175,4.9767337,5.865051
1992.0,FORD,FORD,E150 ECONOLINE 2W,18.7,4700,145,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.6724415,1.0,2.9285235,8.4553175,4.9767337,5.865051
1992.0,FORD,FORD,E150 ECONOLINE 2W,17.9,4450,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.540415,1.0,2.8848007,8.40066,5.220356,5.9029064
1992.0,FORD,FORD,E150 ECONOLINE 2W,15.4,4950,200,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.80845,1.0,2.7343674,8.507143,5.2983174,6.008322
1992.0,FORD,FORD,E250 ECONOLINE 2W,17.1,4700,145,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.6724415,1.0,2.8390784,8.4553175,4.9767337,5.865051
1992.0,FORD,FORD,E250 ECONOLINE 2W,18.3,4450,145,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.040851,1.0,2.9069011,8.40066,4.9767337,5.865051
1992.0,FORD,FORD,E250 ECONOLINE 2W,14.7,5200,200,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,12.286222,1.0,2.6878474,8.556414,5.2983174,6.008322
1992.0,FORD,FORD,EXPLORER 2WD,21.0,3950,155,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,12.089504,1.0,3.0445225,8.281471,5.043425,5.6980996
1992.0,FORD,FORD,EXPLORER 2WD,22.4,3950,155,298.3,G,1.0,1.0,13.0,0.0,0.0,0.0,11.892747,1.0,3.109061,8.281471,5.043425,5.6980996
1992.0,FORD,FORD,EXPLORER 4WD,19.9,3950,155,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,12.089504,1.0,2.9907198,8.281471,5.043425,5.6980996
1992.0,FORD,FORD,EXPLORER 4WD,21.8,4200,155,298.3,G,1.0,1.0,13.0,0.0,0.0,0.0,12.472043,1.0,3.08191,8.34284,5.043425,5.6980996
1992.0,FORD,FORD,F150 PICKUP 2WD,18.7,4700,150,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.277434,1.0,2.9285235,8.4553175,5.0106354,5.865051
1992.0,FORD,FORD,F150 PICKUP 2WD,19.0,4700,150,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.277434,1.0,2.944439,8.4553175,5.0106354,5.865051
1992.0,FORD,FORD,F150 PICKUP 2WD,19.6,4200,150,352.5,G,1.0,1.0,13.0,0.0,0.0,0.0,12.793045,1.0,2.9755297,8.34284,5.0106354,5.865051
1992.0,FORD,FORD,F150 PICKUP 2WD,17.4,4700,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,12.05953,1.0,2.85647,8.4553175,5.220356,5.9029064
1992.0,FORD,FORD,F150 PICKUP 2WD,18.4,4200,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.015578,1.0,2.9123507,8.34284,5.220356,5.9029064
1992.0,FORD,FORD,F150 PICKUP 2WD,18.2,4200,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.015578,1.0,2.9014215,8.34284,5.220356,5.9029064
1992.0,FORD,FORD,F150 PICKUP 2WD,18.4,4200,185,366.1,G,1.0,1.0,13.0,0.0,0.0,0.0,10.873931,1.0,2.9123507,8.34284,5.220356,5.9029064
1992.0,FORD,FORD,F150 PICKUP 2WD,15.6,4700,200,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.325946,1.0,2.7472708,8.4553175,5.2983174,6.008322
1992.0,FORD,FORD,F150 PICKUP 4WD,18.4,4450,150,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,13.662847,1.0,2.9123507,8.40066,5.0106354,5.865051
1992.0,FORD,FORD,F150 PICKUP 4WD,18.3,4700,150,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.277434,1.0,2.9069011,8.4553175,5.0106354,5.865051
1992.0,FORD,FORD,F150 PICKUP 4WD,18.7,4450,150,352.5,G,1.0,1.0,13.0,0.0,0.0,0.0,13.379342,1.0,2.9285235,8.40066,5.0106354,5.865051
1992.0,FORD,FORD,F150 PICKUP 4WD,16.9,4450,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.540415,1.0,2.8273137,8.40066,5.220356,5.9029064
1992.0,FORD,FORD,F150 PICKUP 4WD,17.7,4450,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.540415,1.0,2.8735647,8.40066,5.220356,5.9029064
1992.0,FORD,FORD,F150 PICKUP 4WD,17.2,4450,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.540415,1.0,2.8449094,8.40066,5.220356,5.9029064
1992.0,FORD,FORD,F150 PICKUP 4WD,17.2,4450,185,366.1,G,1.0,1.0,13.0,0.0,0.0,0.0,11.372276,1.0,2.8449094,8.40066,5.220356,5.9029064
1992.0,FORD,FORD,F150 PICKUP 4WD,15.4,4950,200,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.80845,1.0,2.7343674,8.507143,5.2983174,6.008322
1992.0,FORD,FORD,F250 PICKUP 2WD,18.7,4700,150,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.277434,1.0,2.9285235,8.4553175,5.0106354,5.865051
1992.0,FORD,FORD,F250 PICKUP 2WD,18.9,4700,150,352.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.277434,1.0,2.939162,8.4553175,5.0106354,5.865051
1992.0,FORD,FORD,F250 PICKUP 2WD,19.6,4200,150,352.5,G,1.0,1.0,13.0,0.0,0.0,0.0,12.793045,1.0,2.9755297,8.34284,5.0106354,5.865051
1992.0,FORD,FORD,F250 PICKUP 2WD,17.5,4700,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,12.05953,1.0,2.862201,8.4553175,5.220356,5.9029064
1992.0,FORD,FORD,F250 PICKUP 2WD,17.7,4700,185,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,12.05953,1.0,2.8735647,8.4553175,5.220356,5.9029064
1992.0,FORD,FORD,F250 PICKUP 2WD,18.5,4200,185,366.1,G,1.0,1.0,13.0,0.0,0.0,0.0,10.873931,1.0,2.9177706,8.34284,5.220356,5.9029064
1992.0,FORD,FORD,F250 PICKUP 2WD,15.4,4950,200,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.80845,1.0,2.7343674,8.507143,5.2983174,6.008322
1992.0,FORD,FORD,RANGER PICKUP 2WD,25.2,3200,100,169.5,G,1.0,0.0,0.0,0.0,0.0,0.0,14.52147,1.0,3.226844,8.070906,4.6051702,5.132853
1992.0,FORD,FORD,RANGER PICKUP 2WD,28.8,3075,100,169.5,G,1.0,1.0,13.0,0.0,0.0,0.0,13.756453,1.0,3.3603754,8.03106,4.6051702,5.132853
1992.0,FORD,FORD,RANGER PICKUP 2WD,23.9,3200,145,223.7,G,1.0,0.0,0.0,0.0,0.0,0.0,10.767363,1.0,3.1738784,8.070906,4.9767337,5.410306
1992.0,FORD,FORD,RANGER PICKUP 2WD,25.7,3075,145,223.7,G,1.0,1.0,13.0,0.0,0.0,0.0,10.314454,1.0,3.246491,8.03106,4.9767337,5.410306
1992.0,FORD,FORD,RANGER PICKUP 2WD,21.4,3325,155,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,10.524224,1.0,3.063391,8.109225,5.043425,5.6980996
1992.0,FORD,FORD,RANGER PICKUP 2WD,23.8,3450,155,298.3,G,1.0,1.0,13.0,0.0,0.0,0.0,10.708513,1.0,3.1696856,8.14613,5.043425,5.6980996
1992.0,FORD,FORD,RANGER PICKUP 4WD,26.8,3325,100,169.5,G,1.0,1.0,13.0,0.0,0.0,0.0,14.615544,1.0,3.2884018,8.109225,4.6051702,5.132853
1992.0,FORD,FORD,RANGER PICKUP 4WD,21.9,3700,145,230.5,G,1.0,0.0,0.0,0.0,0.0,0.0,12.102246,1.0,3.0864866,8.216088,4.9767337,5.440251
1992.0,FORD,FORD,RANGER PICKUP 4WD,23.5,3450,145,230.5,G,1.0,1.0,13.0,0.0,0.0,0.0,11.276546,1.0,3.1570003,8.14613,4.9767337,5.440251
1992.0,FORD,FORD,RANGER PICKUP 4WD,20.5,3700,155,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,11.469651,1.0,3.0204248,8.216088,5.043425,5.6980996
1992.0,FORD,FORD,RANGER PICKUP 4WD,22.6,3700,155,298.3,G,1.0,1.0,13.0,0.0,0.0,0.0,11.305135,1.0,3.11795,8.216088,5.043425,5.6980996
1992.0,GMC,GMC,APV 2WD,23.6,3700,120,237.3,G,1.0,0.0,0.0,0.0,0.0,0.0,14.093742,1.0,3.1612468,8.216088,4.787492,5.469325
1992.0,GMC,GMC,APV 2WD,22.4,3950,165,298.3,G,1.0,0.0,0.0,0.0,0.0,0.0,11.496111,1.0,3.109061,8.281471,5.1059456,5.6980996
1992.0,GMC,GMC,ASTRO 2WD(PASS),21.7,3700,150,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.776434,1.0,3.0773122,8.216088,5.0106354,5.742362
1992.0,GMC,GMC,ASTRO 2WD(PASS),20.2,4700,200,352.6,G,1.0,0.0,0.0,0.0,0.0,0.0,11.325946,1.0,3.0056827,8.4553175,5.2983174,5.8653345
1992.0,GMC,GMC,ASTRO AWD(PASS),19.9,4700,150,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,14.277434,1.0,2.9907198,8.4553175,5.0106354,5.742362
1992.0,GMC,GMC,ASTRO AWD(PASS),19.2,4450,200,352.6,G,1.0,0.0,0.0,0.0,0.0,0.0,10.838408,1.0,2.9549103,8.40066,5.2983174,5.8653345
1992.0,GMC,GMC,ASTRO2WD(CARGO),21.8,3700,150,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.776434,1.0,3.08191,8.216088,5.0106354,5.742362
1992.0,GMC,GMC,ASTRO2WD(CARGO),22.0,3700,200,352.6,G,1.0,0.0,0.0,0.0,0.0,0.0,9.341962,1.0,3.0910425,8.216088,5.2983174,5.8653345
1992.0,GMC,GMC,ASTROAWD(CARGO),20.8,3950,150,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,12.412866,1.0,3.0349529,8.281471,5.0106354,5.742362
1992.0,GMC,GMC,ASTROAWD(CARGO),19.5,4450,200,352.6,G,1.0,0.0,0.0,0.0,0.0,0.0,10.838408,1.0,2.9704144,8.40066,5.2983174,5.8653345
1992.0,GMC,GMC,BRAVADA AWD,20.8,3950,160,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.784439,1.0,3.0349529,8.281471,5.075174,5.742362
1992.0,GMC,GMC,BRAVADA AWD,20.1,4700,200,352.6,G,1.0,0.0,0.0,0.0,0.0,0.0,11.325946,1.0,3.0007198,8.4553175,5.2983174,5.8653345
1992.0,GMC,GMC,C1500 P/U 2WD,21.3,4200,150,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,13.041485,1.0,3.058707,8.34284,5.0106354,5.742362
1992.0,GMC,GMC,C1500 P/U 2WD,21.8,3700,160,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.180227,1.0,3.08191,8.216088,5.075174,5.742362
1992.0,GMC,GMC,C1500 P/U 2WD,22.0,3075,160,311.8,G,1.0,1.0,13.0,0.0,0.0,0.0,9.556821,1.0,3.0910425,8.03106,5.075174,5.742362
1992.0,GMC,GMC,C1500 P/U 2WD,19.1,4200,175,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.519533,1.0,2.9496884,8.34284,5.164786,5.9029064
1992.0,GMC,GMC,C1500 P/U 2WD,19.6,4200,175,366.1,G,1.0,1.0,13.0,0.0,0.0,0.0,11.352465,1.0,2.9755297,8.34284,5.164786,5.9029064
1992.0,GMC,GMC,C1500 P/U 2WD,18.0,4450,210,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,10.420969,1.0,2.8903718,8.40066,5.3471074,6.008322
1992.0,GMC,GMC,C1500 P/U 2WD,17.4,4450,210,406.8,G,1.0,1.0,13.0,0.0,0.0,0.0,10.308264,1.0,2.85647,8.40066,5.3471074,6.008322
1992.0,GMC,GMC,C1500 P/U 2WD,18.0,3950,210,406.8,G,1.0,1.0,13.0,0.0,0.0,0.0,9.398732,1.0,2.8903718,8.281471,5.3471074,6.008322
1992.0,GMC,GMC,C1500 P/U 2WD,25.4,4496,140,334.9,D,1.0,0.0,0.0,1.0,0.0,0.0,14.563205,1.0,3.234749,8.410943,4.9416423,5.813832
1992.0,GMC,GMC,C1500 P/U 2WD,23.6,4496,140,334.9,D,1.0,0.0,0.0,1.0,0.0,0.0,14.563205,1.0,3.1612468,8.410943,4.9416423,5.813832
1992.0,GMC,GMC,C1500 P/U 2WD,12.5,4700,230,522.0,G,1.0,0.0,0.0,0.0,0.0,0.0,10.12075,1.0,2.5257287,8.4553175,5.4380794,6.2576675
1992.0,GMC,GMC,C1500 SUB'N 2WD,16.7,5200,210,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.813022,1.0,2.8154087,8.556414,5.3471074,6.008322
1992.0,GMC,GMC,C1500 SUB'N 2WD,16.7,5200,210,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.813022,1.0,2.8154087,8.556414,5.3471074,6.008322
1992.0,GMC,GMC,C1500SIERRA 2WD,21.3,4200,160,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,12.381234,1.0,3.058707,8.34284,5.075174,5.742362
1992.0,GMC,GMC,C1500SIERRA 2WD,21.8,3700,160,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.180227,1.0,3.08191,8.216088,5.075174,5.742362
1992.0,GMC,GMC,C1500SIERRA 2WD,22.0,3950,160,311.8,G,1.0,1.0,13.0,0.0,0.0,0.0,11.603693,1.0,3.0910425,8.281471,5.075174,5.742362
1992.0,GMC,GMC,C1500SIERRA 2WD,19.1,4200,175,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.519533,1.0,2.9496884,8.34284,5.164786,5.9029064
1992.0,GMC,GMC,C1500SIERRA 2WD,19.6,4200,175,366.1,G,1.0,1.0,13.0,0.0,0.0,0.0,11.352465,1.0,2.9755297,8.34284,5.164786,5.9029064
1992.0,GMC,GMC,C1500SIERRA 2WD,17.9,4450,195,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.061571,1.0,2.8848007,8.40066,5.273,5.9029064
1992.0,GMC,GMC,C1500SIERRA 2WD,17.4,4700,210,406.8,G,1.0,1.0,13.0,0.0,0.0,0.0,10.754305,1.0,2.85647,8.4553175,5.3471074,6.008322
1992.0,GMC,GMC,C1500SIERRA 2WD,18.0,3950,210,406.8,G,1.0,1.0,13.0,0.0,0.0,0.0,9.398732,1.0,2.8903718,8.281471,5.3471074,6.008322
1992.0,GMC,GMC,C1500SIERRA 2WD,25.2,4496,140,334.9,D,1.0,0.0,0.0,1.0,0.0,0.0,14.563205,1.0,3.226844,8.410943,4.9416423,5.813832
1992.0,GMC,GMC,C1500SIERRA 2WD,23.8,4496,140,334.9,D,1.0,0.0,0.0,1.0,0.0,0.0,14.563205,1.0,3.1696856,8.410943,4.9416423,5.813832
1992.0,GMC,GMC,C2500 P/U 2WD,21.3,4200,160,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,12.381234,1.0,3.058707,8.34284,5.075174,5.742362
1992.0,GMC,GMC,C2500 P/U 2WD,21.7,3950,160,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.784439,1.0,3.0773122,8.281471,5.075174,5.742362
1992.0,GMC,GMC,C2500 P/U 2WD,21.3,4200,160,311.8,G,1.0,1.0,13.0,0.0,0.0,0.0,12.16891,1.0,3.058707,8.34284,5.075174,5.742362
1992.0,GMC,GMC,C2500 P/U 2WD,18.9,4200,175,366.1,G,1.0,0.0,0.0,0.0,0.0,0.0,11.519533,1.0,2.939162,8.34284,5.164786,5.9029064
1992.0,GMC,GMC,C2500 P/U 2WD,19.3,3950,175,366.1,G,1.0,1.0,13.0,0.0,0.0,0.0,10.8251705,1.0,2.960105,8.281471,5.164786,5.9029064
1992.0,GMC,GMC,C2500 P/U 2WD,17.9,4450,195,406.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.061571,1.0,2.8848007,8.40066,5.273,6.008322
1992.0,GMC,GMC,C2500 P/U 2WD,17.3,4700,195,406.8,G,1.0,1.0,13.0,0.0,0.0,0.0,11.390046,1.0,2.8507063,8.4553175,5.273,6.008322
1992.0,GMC,GMC,C2500 P/U 2WD,17.5,4700,195,406.8,G,1.0,1.0,13.0,0.0,0.0,0.0,11.390046,1.0,2.862201,8.4553175,5.273,6.008322
1992.0,GMC,GMC,C2500 P/U 2WD,24.8,5200,140,334.9,D,1.0,0.0,0.0,1.0,0.0,0.0,16.37248,1.0,3.2108436,8.556414,4.9416423,5.813832
1992.0,GMC,GMC,C2500 P/U 2WD,23.0,5200,140,334.9,D,1.0,0.0,0.0,1.0,0.0,0.0,16.37248,1.0,3.1354942,8.556414,4.9416423,5.813832
1992.0,GMC,GMC,C2500SIERRA 2WD,21.3,4200,160,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,12.381234,1.0,3.058707,8.34284,5.075174,5.742362
1992.0,GMC,GMC,C2500SIERRA 2WD,21.7,3950,160,311.8,G,1.0,0.0,0.0,0.0,0.0,0.0,11.784439,1.0,3.0773122,8.281471,5.075174,5.742362
