state,year,vote,margin,class,termshouse,termssenate,population,win
62.0,2002.0,52.79593,-4.438868,2.0,,,4490406,0.0
62.0,2008.0,,10.304231,2.0,,,4889730,1.0
62.0,2010.0,,1.6283482,3.0,,,5029196,1.0
63.0,1918.0,20.063057,-34.4263,2.0,0.0,7.0,405000,0.0
63.0,1920.0,24.99221,-8.16524,3.0,0.0,2.0,433000,0.0
63.0,1924.0,27.583525,-59.432793,2.0,0.0,10.0,434000,0.0
63.0,1930.0,36.641777,-44.832954,2.0,0.0,13.0,447000,0.0
63.0,1932.0,54.660023,13.399371,3.0,0.0,1.0,459000,1.0
63.0,1938.0,51.127373,9.782842,3.0,2.0,1.0,513000,1.0
63.0,1944.0,38.318512,2.2547483,3.0,0.0,1.0,529000,1.0
63.0,1950.0,56.200714,-23.362974,3.0,0.0,1.0,589000,0.0
63.0,1954.0,47.740467,-25.674889,2.0,4.0,6.0,600000,0.0
63.0,1956.0,54.73905,17.45812,3.0,0.0,1.0,628000,1.0
63.0,1962.0,60.262753,9.478104,3.0,0.0,4.0,692000,1.0
63.0,1966.0,45.51424,-10.767022,2.0,0.0,4.0,689000,0.0
63.0,1968.0,56.071735,20.525503,3.0,0.0,7.0,695000,1.0
63.0,1972.0,31.612045,-6.747696,2.0,3.0,1.0,763237,0.0
63.0,1974.0,48.77527,13.934099,3.0,0.0,10.0,807990,1.0
63.0,1978.0,25.99688,-36.77591,2.0,3.0,4.0,910690,0.0
63.0,1980.0,48.443554,-0.9694129,3.0,4.0,1.0,943935,0.0
63.0,1984.0,38.70879,-46.188274,2.0,3.0,7.0,990839,0.0
63.0,1986.0,43.476334,-3.1128912,3.0,4.0,4.0,990224,0.0
63.0,1990.0,39.905235,-22.582424,2.0,5.0,1.0,1011882,0.0
63.0,1992.0,28.393015,-13.047329,3.0,0.0,1.0,1066490,0.0
63.0,1996.0,32.548515,-17.116722,2.0,,,1187706,0.0
63.0,1998.0,0.0,-41.1427,3.0,,,1230923,0.0
63.0,2002.0,34.10512,-32.613377,2.0,,,1340372,0.0
63.0,2004.0,24.927591,-99.17925,3.0,,,1391802,0.0
63.0,2008.0,,-23.54927,2.0,,,1534320,0.0
63.0,2010.0,,-46.24741,3.0,,,1567582,0.0
64.0,1916.0,55.400276,7.654953,1.0,0.0,4.0,487000,1.0
64.0,1918.0,52.795143,5.2765965,2.0,0.0,4.0,501000,1.0
64.0,1922.0,53.20006,11.770946,1.0,0.0,1.0,543000,1.0
64.0,1924.0,60.327766,10.405848,2.0,0.0,7.0,538000,1.0
64.0,1928.0,70.13987,6.4001203,1.0,0.0,4.0,541000,1.0
64.0,1934.0,73.43474,41.401394,1.0,0.0,7.0,545000,1.0
64.0,1936.0,49.071045,27.87431,2.0,0.0,3.0,554000,1.0
64.0,1940.0,45.3785,46.86947,1.0,0.0,10.0,558000,1.0
64.0,1942.0,56.647648,0.71079135,2.0,0.0,6.0,518000,1.0
64.0,1946.0,50.747437,-8.094308,1.0,0.0,1.0,514000,0.0
64.0,1948.0,50.379856,13.907051,2.0,0.0,9.0,542000,1.0
64.0,1952.0,76.219154,2.191791,1.0,5.0,1.0,602000,1.0
64.0,1954.0,50.73207,0.75971186,2.0,0.0,12.0,624000,1.0
64.0,1958.0,64.513054,52.43831,1.0,5.0,4.0,666000,1.0
64.0,1960.0,53.168785,1.4641434,2.0,4.0,1.0,675000,1.0
64.0,1964.0,60.540043,29.026106,1.0,5.0,7.0,706000,1.0
64.0,1966.0,51.951736,6.337571,2.0,4.0,4.0,707000,1.0
64.0,1970.0,64.15779,21.08009,1.0,5.0,10.0,694409,1.0
64.0,1976.0,54.463314,28.315577,1.0,4.0,1.0,757317,1.0
64.0,1978.0,56.89072,11.378681,2.0,2.0,1.0,782317,1.0
64.0,1982.0,48.133354,12.792548,1.0,4.0,4.0,803986,1.0
64.0,1984.0,68.12981,16.192854,2.0,2.0,4.0,820905,1.0
64.0,1988.0,37.62603,-3.733292,1.0,0.0,1.0,800202,0.0
64.0,1990.0,49.555817,38.745083,2.0,2.0,7.0,799824,1.0
64.0,1994.0,47.237495,-24.74166,1.0,,,854923,0.0
64.0,1996.0,62.735004,4.8649044,2.0,,,876656,1.0
64.0,2000.0,49.161755,-3.316805,1.0,,,902200,0.0
64.0,2002.0,72.91598,31.004757,2.0,,,911667,1.0
64.0,2006.0,,0.8762479,1.0,,,952692,1.0
64.0,2008.0,,45.831955,2.0,,,976415,1.0
65.0,1916.0,62.824894,6.52782,1.0,0.0,4.0,82000,1.0
65.0,1920.0,42.47904,-4.1856556,3.0,0.0,1.0,78000,0.0
65.0,1922.0,59.263874,25.649786,1.0,0.0,7.0,81000,1.0
65.0,1926.0,52.058197,-13.304102,3.0,0.0,4.0,87000,0.0
65.0,1928.0,64.509415,18.527742,1.0,0.0,10.0,89000,1.0
65.0,1932.0,58.957924,4.1163893,3.0,0.0,1.0,96000,1.0
65.0,1938.0,58.37515,17.915844,3.0,0.0,4.0,105000,1.0
65.0,1944.0,58.011402,16.7503,3.0,0.0,7.0,153000,1.0
65.0,1946.0,48.321617,-10.422209,1.0,0.0,1.0,143000,0.0
65.0,1952.0,57.676464,-3.3567667,1.0,0.0,4.0,181000,0.0
65.0,1956.0,65.27595,5.1510005,3.0,0.0,3.0,250000,1.0
65.0,1958.0,50.017826,15.352932,1.0,0.0,1.0,269000,1.0
65.0,1962.0,54.76587,30.551899,3.0,0.0,6.0,352000,1.0
65.0,1964.0,57.649155,0.0356555,1.0,0.0,4.0,426000,1.0
65.0,1970.0,63.023567,16.47786,1.0,0.0,7.0,488738,1.0
65.0,1974.0,37.298737,-0.36819875,3.0,0.0,2.0,596822,0.0
65.0,1976.0,47.721657,31.59917,1.0,0.0,10.0,646975,1.0
65.0,1980.0,49.9958,-21.320387,3.0,0.0,5.0,800493,0.0
65.0,1982.0,50.206924,-2.353218,1.0,0.0,1.0,881537,0.0
65.0,1986.0,51.049934,5.478141,3.0,2.0,1.0,980613,1.0
65.0,1988.0,50.930016,4.0646496,1.0,0.0,1.0,1075022,1.0
65.0,1992.0,47.878567,10.836542,3.0,2.0,4.0,1330694,1.0
65.0,1994.0,39.69346,9.929308,1.0,,,1456388,1.0
65.0,1998.0,61.08191,0.09821355,3.0,,,1743772,1.0
65.0,2000.0,40.989956,-15.398088,1.0,,,1998250,0.0
65.0,2004.0,50.288742,25.94412,3.0,,,2346222,1.0
65.0,2010.0,,5.7421355,3.0,,,2700551,1.0
66.0,1916.0,55.171574,5.2697,1.0,0.0,1.0,354000,1.0
66.0,1924.0,58.62276,2.4313064,2.0,0.0,1.0,390000,1.0
66.0,1928.0,49.350067,-15.388984,1.0,0.0,2.0,416000,0.0
66.0,1936.0,59.15705,23.449186,2.0,0.0,3.0,489000,1.0
66.0,1940.0,51.50733,11.893129,1.0,2.0,4.0,531000,1.0
66.0,1942.0,57.224632,18.314098,2.0,0.0,6.0,502000,1.0
66.0,1946.0,51.12114,3.01466,1.0,2.0,7.0,561000,1.0
66.0,1948.0,57.27284,14.821884,2.0,3.0,1.0,604000,1.0
66.0,1952.0,62.70614,2.242282,1.0,2.0,10.0,735000,1.0
66.0,1954.0,63.434826,14.545679,2.0,3.0,4.0,763000,1.0
66.0,1960.0,53.14048,26.869652,2.0,3.0,7.0,951000,1.0
66.0,1964.0,52.259617,9.407529,1.0,4.0,2.0,1006000,1.0
66.0,1966.0,45.974533,6.2809587,2.0,3.0,10.0,1007000,1.0
66.0,1970.0,42.701714,4.519236,1.0,4.0,5.0,1017055,1.0
66.0,1972.0,46.59555,-8.05093,2.0,0.0,1.0,1078697,0.0
66.0,1976.0,53.77387,-14.11407,1.0,0.0,1.0,1189295,0.0
66.0,1978.0,43.87502,-6.808901,2.0,0.0,4.0,1238034,0.0
66.0,1982.0,63.30796,7.547736,1.0,0.0,1.0,1363823,1.0
66.0,1984.0,27.039253,-12.248248,2.0,0.0,7.0,1416717,0.0
66.0,1988.0,53.970455,26.622993,1.0,0.0,4.0,1490337,1.0
66.0,1990.0,29.784294,-45.874065,2.0,0.0,10.0,1519933,0.0
66.0,1994.0,61.701096,7.9802065,1.0,,,1653329,1.0
66.0,1996.0,34.973103,-34.941586,2.0,,,1706151,0.0
66.0,2000.0,70.60514,23.447142,1.0,,,1819017,1.0
66.0,2002.0,61.327995,-30.053795,2.0,,,1855309,0.0
66.0,2006.0,,41.274555,1.0,,,1962137,1.0
66.0,2008.0,,22.655985,2.0,,,2010662,1.0
67.0,1914.0,38.585472,-2.7514696,3.0,0.0,7.0,422000,0.0
67.0,1916.0,48.62402,16.98896,1.0,2.0,1.0,436000,1.0
67.0,1920.0,37.569557,-18.021637,3.0,0.0,10.0,453000,0.0
67.0,1922.0,55.516876,0.4643172,1.0,2.0,4.0,467000,1.0
67.0,1926.0,56.66337,-23.942745,3.0,0.0,13.0,494000,0.0
67.0,1928.0,53.061527,11.602386,1.0,2.0,7.0,504000,1.0
67.0,1932.0,55.801315,14.948961,3.0,0.0,1.0,517000,1.0
67.0,1934.0,62.845654,7.6203585,1.0,2.0,10.0,522000,1.0
67.0,1938.0,59.91139,11.602629,3.0,0.0,4.0,535000,1.0
67.0,1940.0,48.762657,25.691307,1.0,4.0,1.0,552000,1.0
67.0,1944.0,45.831947,19.822779,3.0,0.0,7.0,605000,1.0
67.0,1946.0,45.744007,-2.4746804,1.0,0.0,1.0,638000,0.0
67.0,1950.0,46.04381,-8.027908,3.0,0.0,1.0,689000,0.0
67.0,1952.0,38.730774,-8.511984,1.0,0.0,4.0,724000,0.0
67.0,1956.0,47.62901,-7.9123826,3.0,0.0,4.0,809000,0.0
67.0,1958.0,57.33044,3.8982391,1.0,0.0,1.0,845000,1.0
67.0,1962.0,45.834824,-4.7419815,3.0,0.0,7.0,958000,0.0
67.0,1964.0,56.15958,14.660883,1.0,0.0,4.0,978000,1.0
67.0,1968.0,44.07002,-7.84879,3.0,0.0,10.0,1029000,0.0
67.0,1970.0,42.89304,13.679558,1.0,0.0,7.0,1059273,1.0
67.0,1974.0,25.48452,-5.924752,3.0,0.0,1.0,1200471,0.0
67.0,1976.0,41.34913,-12.693352,1.0,0.0,1.0,1274928,0.0
67.0,1980.0,26.550236,-48.16119,3.0,0.0,4.0,1461037,0.0
67.0,1982.0,31.740808,-16.927216,1.0,0.0,4.0,1558314,0.0
67.0,1986.0,39.714745,-45.75499,3.0,0.0,7.0,1662834,0.0
67.0,1988.0,29.140776,-35.386967,1.0,0.0,7.0,1689372,0.0
67.0,1992.0,32.9701,-15.668329,3.0,0.0,1.0,1821498,0.0
67.0,1994.0,31.514582,-41.71845,1.0,,,1930436,0.0
67.0,1998.0,28.402721,-31.01176,3.0,,,2100562,0.0
67.0,2000.0,31.064924,-34.06946,1.0,,,2233183,0.0
67.0,2004.0,32.766724,-40.328453,3.0,,,2401580,0.0
67.0,2006.0,,-31.295994,1.0,,,2525507,0.0
67.0,2010.0,,-28.792309,3.0,,,2763885,0.0
68.0,1916.0,57.301838,5.9944897,1.0,0.0,1.0,174000,1.0
68.0,1918.0,44.81685,-15.533817,2.0,0.0,15.0,181000,0.0
68.0,1922.0,53.49511,14.603678,1.0,0.0,4.0,208000,1.0
68.0,1930.0,53.82642,-18.09163,2.0,0.0,2.0,226000,0.0
68.0,1934.0,58.73501,13.666784,1.0,0.0,2.0,233000,1.0
68.0,1936.0,45.40526,8.421519,2.0,0.0,1.0,240000,1.0
68.0,1940.0,56.209766,17.47001,1.0,0.0,5.0,250000,1.0
68.0,1942.0,57.107807,-9.1894865,2.0,0.0,1.0,251000,0.0
68.0,1946.0,48.36468,12.419534,1.0,0.0,8.0,254000,1.0
68.0,1952.0,50.83788,-3.270638,1.0,4.0,1.0,293000,0.0
68.0,1954.0,43.628292,3.062749,2.0,0.0,12.0,293000,1.0
68.0,1958.0,53.98814,1.6757607,1.0,0.0,1.0,315000,1.0
68.0,1964.0,55.779922,7.9762816,1.0,0.0,4.0,339000,1.0
68.0,1966.0,28.68576,-3.5920115,2.0,0.0,1.0,323000,0.0
68.0,1970.0,45.41347,11.559847,1.0,0.0,7.0,332416,1.0
68.0,1972.0,37.833298,-42.62848,2.0,0.0,4.0,347345,0.0
68.0,1976.0,43.343243,-9.173059,1.0,0.0,1.0,396952,0.0
68.0,1978.0,21.68295,-24.333405,2.0,0.0,1.0,432880,0.0
68.0,1982.0,49.634735,-13.313517,1.0,0.0,4.0,506400,0.0
68.0,1984.0,36.063744,-56.634106,2.0,0.0,4.0,504896,0.0
68.0,1988.0,39.307423,-0.7305294,1.0,0.0,7.0,465101,0.0
68.0,1990.0,42.213505,-27.872515,2.0,0.0,7.0,453401,0.0
68.0,1994.0,22.038387,-19.566208,1.0,,,474982,0.0
68.0,1996.0,27.04605,-11.850178,2.0,,,480085,0.0
68.0,2000.0,29.860306,-51.734306,1.0,,,493786,0.0
68.0,2002.0,24.257639,-45.9079,2.0,,,500017,0.0
68.0,2008.0,,-51.377094,2.0,,,546043,0.0
71.0,1914.0,40.664543,-8.137748,3.0,0.0,1.0,2934000,0.0
71.0,1916.0,23.758307,-31.543985,1.0,0.0,1.0,3071000,0.0
71.0,1920.0,36.878796,-8.345106,3.0,0.0,1.0,3554000,0.0
71.0,1922.0,18.222464,-38.396202,1.0,0.0,4.0,3991000,0.0
71.0,1926.0,43.38712,-26.230446,3.0,0.0,4.0,4929000,0.0
71.0,1928.0,0.0,-55.87742,1.0,0.0,7.0,5344000,0.0
71.0,1934.0,0.0,-94.542435,1.0,0.0,10.0,6060000,0.0
71.0,1938.0,52.285404,-55.345894,3.0,0.0,1.0,6656000,0.0
71.0,1946.0,0.0,-9.884808,1.0,0.0,2.0,9559000,0.0
71.0,1952.0,57.012016,-87.669914,1.0,0.0,5.0,11635000,0.0
71.0,1956.0,43.42882,-8.339172,3.0,0.0,4.0,13713000,0.0
71.0,1962.0,51.817955,-12.883324,3.0,0.0,7.0,17072000,0.0
71.0,1968.0,60.5336,4.9448195,3.0,0.0,1.0,19394000,1.0
71.0,1970.0,46.878162,9.53367,1.0,3.0,2.0,19971069,1.0
71.0,1974.0,56.505646,24.305702,3.0,0.0,4.0,21173865,1.0
71.0,1976.0,44.775997,-3.2936602,1.0,0.0,1.0,21935909,0.0
71.0,1980.0,49.289597,19.357672,3.0,0.0,7.0,23667902,1.0
71.0,1982.0,44.000717,-6.7593427,1.0,0.0,1.0,24820009,0.0
71.0,1986.0,47.90379,1.4174312,3.0,0.0,10.0,27102237,1.0
71.0,1992.0,53.057487,4.9009204,3.0,5.0,1.0,30875920,1.0
71.0,1994.0,55.84279,1.9042194,1.0,,,31317179,1.0
71.0,1998.0,55.226368,10.046408,3.0,,,32682794,1.0
71.0,2000.0,59.431053,19.255867,1.0,,,33871653,1.0
71.0,2004.0,52.182102,19.05373,3.0,,,35574576,1.0
71.0,2006.0,,24.41577,1.0,,,36021202,1.0
71.0,2010.0,,10.007652,3.0,,,37253956,1.0
72.0,1914.0,43.53085,9.549231,3.0,0.0,4.0,736000,1.0
72.0,1918.0,24.674948,-11.876795,2.0,0.0,2.0,763000,0.0
72.0,1920.0,36.343925,-7.2050004,3.0,0.0,1.0,788000,0.0
72.0,1924.0,27.93346,-41.288055,2.0,0.0,5.0,856000,0.0
72.0,1926.0,38.862034,-3.4448087,3.0,0.0,1.0,905000,0.0
72.0,1930.0,48.31888,-30.122774,2.0,0.0,8.0,956000,0.0
72.0,1936.0,22.944056,-1.3736159,2.0,0.0,11.0,1025000,0.0
72.0,1938.0,39.288414,-9.718821,3.0,0.0,1.0,1067000,0.0
72.0,1944.0,23.195719,-21.423172,3.0,0.0,1.0,1233000,0.0
72.0,1948.0,50.216312,-20.061375,2.0,0.0,4.0,1405000,0.0
72.0,1956.0,54.153545,8.391079,3.0,0.0,7.0,1698000,1.0
72.0,1960.0,48.225063,9.227451,2.0,0.0,2.0,1769000,1.0
72.0,1962.0,49.777622,8.346361,3.0,0.0,10.0,1818000,1.0
72.0,1966.0,46.157772,-3.5057902,2.0,0.0,1.0,1969000,0.0
72.0,1968.0,44.840385,-0.42301714,3.0,0.0,1.0,2004000,0.0
72.0,1972.0,38.27553,-7.5621786,2.0,0.0,4.0,2197297,0.0
72.0,1974.0,44.01277,-10.088674,3.0,0.0,4.0,2285013,0.0
72.0,1978.0,33.432972,-23.366365,2.0,0.0,7.0,2518298,0.0
72.0,1980.0,36.039825,-8.095351,3.0,0.0,7.0,2633105,0.0
72.0,1984.0,46.189735,-33.096104,2.0,0.0,10.0,2666588,0.0
72.0,1986.0,46.499683,-26.912918,3.0,0.0,10.0,2683528,0.0
72.0,1990.0,45.901794,-7.491618,2.0,0.0,13.0,2858547,0.0
72.0,1996.0,39.606194,-3.8939,2.0,,,3195087,0.0
72.0,1998.0,63.392097,27.258945,3.0,,,3282055,1.0
72.0,2002.0,48.90467,-16.602394,2.0,,,3513424,0.0
72.0,2004.0,57.22403,31.646065,3.0,,,3569463,1.0
72.0,2008.0,,3.3512235,2.0,,,3768748,1.0
72.0,2010.0,,17.975193,3.0,,,3831074,1.0
73.0,1914.0,17.795284,-11.22165,3.0,5.0,4.0,1231000,0.0
73.0,1916.0,44.243355,-18.332424,1.0,1.0,4.0,1255000,0.0
73.0,1920.0,46.516106,-38.605904,3.0,5.0,7.0,1373000,0.0
73.0,1922.0,53.415306,1.2959927,1.0,2.0,1.0,1415000,1.0
73.0,1928.0,60.924767,6.9666357,1.0,2.0,4.0,1551000,1.0
73.0,1932.0,62.62262,27.90619,3.0,0.0,1.0,1584000,1.0
73.0,1944.0,53.400654,10.691458,3.0,4.0,2.0,2092000,1.0
73.0,1946.0,56.22634,-9.111034,1.0,0.0,2.0,2288000,0.0
73.0,1950.0,61.090237,7.4189396,3.0,4.0,5.0,2379000,1.0
73.0,1952.0,67.32354,12.69477,1.0,6.0,1.0,2448000,1.0
73.0,1956.0,52.09392,22.180471,3.0,4.0,8.0,2668000,1.0
73.0,1958.0,72.20828,35.94509,1.0,6.0,4.0,2773000,1.0
73.0,1962.0,64.41281,4.787913,3.0,4.0,11.0,2942000,1.0
73.0,1964.0,82.4315,44.41656,1.0,6.0,7.0,2961000,1.0
73.0,1968.0,60.70475,29.148108,3.0,4.0,14.0,3270000,1.0
73.0,1970.0,71.840324,66.42204,1.0,6.0,10.0,3413244,1.0
73.0,1974.0,45.826557,24.625265,3.0,4.0,17.0,3549946,1.0
73.0,1976.0,68.956635,47.593575,1.0,6.0,13.0,3693610,1.0
73.0,1980.0,50.657074,-8.346889,3.0,0.0,1.0,4132156,0.0
73.0,1986.0,53.991882,1.9844979,3.0,7.0,1.0,4452720,1.0
73.0,1988.0,44.251495,-2.173388,1.0,0.0,4.0,4639893,0.0
73.0,1992.0,58.414,7.983768,3.0,0.0,1.0,5139011,1.0
73.0,1994.0,48.730286,-11.497009,1.0,,,5334896,0.0
73.0,1998.0,54.980488,16.828001,3.0,,,5687832,1.0
73.0,2000.0,56.8527,0.09055734,1.0,,,5894281,1.0
73.0,2004.0,52.364826,12.244299,3.0,,,6178645,1.0
73.0,2006.0,,16.91929,1.0,,,6370753,1.0
73.0,2010.0,,4.7296524,3.0,,,6724540,1.0
81.0,1960.0,75.5387,26.849842,2.0,0.0,2.0,226000,1.0
81.0,1962.0,45.13351,16.28195,3.0,0.0,3.0,246000,1.0
81.0,1968.0,58.280354,7.7115088,3.0,0.0,1.0,285000,1.0
81.0,1972.0,24.094639,-54.60539,2.0,0.0,4.0,324464,0.0
81.0,1974.0,45.933964,16.560709,3.0,0.0,4.0,341063,1.0
81.0,1978.0,28.485065,-51.497864,2.0,0.0,7.0,404766,0.0
81.0,1980.0,44.096546,-7.751879,3.0,0.0,1.0,401851,0.0
81.0,1984.0,32.19255,-42.683517,2.0,0.0,10.0,513702,0.0
81.0,1986.0,38.406185,-9.926385,3.0,0.0,4.0,544268,0.0
81.0,1990.0,10.338657,-34.03612,2.0,0.0,13.0,553120,0.0
81.0,1992.0,19.721199,-14.641616,3.0,0.0,7.0,587073,0.0
81.0,1996.0,10.513269,-66.367134,2.0,,,604918,0.0
81.0,2002.0,47.76708,-67.656876,2.0,,,642337,0.0
81.0,2004.0,23.829744,-1.2910962,3.0,,,659286,0.0
81.0,2008.0,,1.2441635,2.0,,,687455,1.0
81.0,2010.0,,-52.340508,3.0,,,710231,0.0
82.0,1962.0,83.39598,38.819824,3.0,2.0,1.0,684000,1.0
82.0,1964.0,48.428726,-6.684417,1.0,0.0,4.0,700000,0.0
82.0,1968.0,82.90831,68.40966,3.0,2.0,4.0,734000,1.0
82.0,1970.0,53.727013,-3.1425476,1.0,0.0,7.0,769913,0.0
82.0,1974.0,77.94456,65.81662,3.0,2.0,7.0,867978,1.0
82.0,1976.0,80.0842,13.102302,1.0,7.0,1.0,904191,1.0
82.0,1980.0,73.56918,59.51855,3.0,2.0,10.0,964691,1.0
82.0,1982.0,76.5543,63.0903,1.0,7.0,4.0,993780,1.0
82.0,1986.0,57.269115,47.13837,3.0,2.0,13.0,1051762,1.0
82.0,1992.0,79.18438,30.34081,3.0,2.0,16.0,1149926,1.0
82.0,1994.0,72.684685,47.59542,1.0,,,1173903,1.0
82.0,1998.0,75.51012,61.35978,3.0,,,1190472,1.0
82.0,2000.0,61.348957,48.17793,1.0,,,1211497,1.0
82.0,2004.0,74.8077,54.522358,3.0,,,1273569,1.0
82.0,2006.0,,24.56904,1.0,,,1309731,1.0
82.0,2010.0,,53.236115,3.0,,,1360301,1.0
